"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051241","negative regulation of multicellular organismal process","87/516","242/1987",0.000157743257132344,0.0018840207480063,0.00143395219978875,"Ngp/Anxa1/Il1r2/Samsn1/Cd300lf/Cebpb/Tlr4/Slc11a1/Tlr2/App/Plaur/Anxa2/Pirb/G6pdx/Ccr1/Lgals3/Id1/Pglyrp1/Acod1/N4bp1/Socs1/Cd274/Bcl3/Spi1/Ccr5/Irak3/Pgk1/Sap30/Ceacam1/Milr1/Cxcl10/Slfn1/Xaf1/Ncf1/Tspo/Plac8/Hlx/Grn/Gpr35/Dhx58/Anxa4/Cyba/Vsir/Mefv/Cd44/Id2/Dock5/Pilrb1/Irgm2/Tacstd2/Cmklr1/Irgm1/Arg2/Tnfrsf1a/Fgr/Met/Gbp7/Tcf7l2/Emilin1/Igtp/Thbs1/Ifng/Gbp3/Lgals9/Pak1/Mafb/Ctsc/Irf1/Lin28a/Adtrp/Trim30a/Nlrx1/Atf5/Lbp/Tifab/Draxin/Slamf8/Ccn3/Oas3/Bmp2/Stat1/Fasl/Bst2/Timp1/Fcgr2b/Gucy1a1/Fgl2",87
"GO:0016052","carbohydrate catabolic process","15/516","24/1987",0.000161403240736828,0.001898525998364,0.00144499233067952,"Ier3/App/Chil3/Pygl/Ppp1r3b/Pgk1/Ppp1r3d/Nupr1/Pgam1/Adpgk/Scarb2/Pgd/Mgam/Ifng/Slc2a6",15
"GO:0032722","positive regulation of chemokine production","15/516","24/1987",0.000161403240736828,0.001898525998364,0.00144499233067952,"Tlr4/Tlr2/App/Chil3/Tirap/Myd88/Ffar2/Aif1/Ifng/Lgals9/Lbp/Eif2ak2/Csf1r/Oas3/Hc",15
"GO:0051606","detection of stimulus","15/516","24/1987",0.000161403240736828,0.001898525998364,0.00144499233067952,"Tlr4/Tlr2/Clec4n/Pglyrp1/Casp4/Tspo/Rtp4/Naip2/Cds2/Nod1/Scarb1/Pak1/Lbp/Kit/Ly96",15
"GO:1902533","positive regulation of intracellular signal transduction","69/516","183/1987",0.000162762364323559,0.00190489219351542,0.00144983772293506,"Fpr2/Plscr1/S100a9/Tlr4/Tlr2/Chi3l1/S100a8/App/C5ar1/Clec4n/Tgm2/Ltf/Ltbr/Ccr1/Igfbp6/Xdh/Xbp1/Tirap/Gadd45g/Adam8/Jun/Glipr2/Spi1/Myd88/Il1rn/Ceacam1/Gab1/Nupr1/Peli2/F10/Lmnb1/Pik3r6/Gpr35/Icam1/Cd44/Lims1/Fgr/Met/Naip2/Rasgrp4/Casp1/Tcf7l2/Thbs1/Nod1/Znhit1/Lgals9/C3/Pak1/Ifi35/Zeb2/Lin28a/Tmem106a/Trim30d/Trim30a/Kit/Selp/Eif2ak2/Xcl1/P2ry1/Fgd4/Timp2/Gsdme/Csf1r/Bmp2/Trim25/Fasl/Dab2/Fcgr2b/Gucy1a1",69
"GO:0090025","regulation of monocyte chemotaxis","9/516","11/1987",0.000166105288458074,0.00192226590481407,0.0014630610760014,"Fpr2/App/Ccr1/Pla2g7/Cxcl10/Aif1/Slamf8/Ccn3/Dusp1",9
"GO:0014002","astrocyte development","10/516","13/1987",0.000169199016954437,0.00192226590481407,0.0014630610760014,"S100a9/Tlr4/S100a8/App/C5ar1/Grn/Ifng/Zeb2/Vim/Csf1r",10
"GO:0044546","NLRP3 inflammasome complex assembly","10/516","13/1987",0.000169199016954437,0.00192226590481407,0.0014630610760014,"Tlr4/Lamp2/Myd88/Casp4/Mefv/Irgm2/Irgm1/Igtp/Trim30a/Eif2ak2",10
"GO:0098581","detection of external biotic stimulus","10/516","13/1987",0.000169199016954437,0.00192226590481407,0.0014630610760014,"Tlr4/Tlr2/Clec4n/Pglyrp1/Casp4/Naip2/Nod1/Scarb1/Lbp/Ly96",10
"GO:0140632","canonical inflammasome complex assembly","10/516","13/1987",0.000169199016954437,0.00192226590481407,0.0014630610760014,"Tlr4/Lamp2/Myd88/Casp4/Mefv/Irgm2/Irgm1/Igtp/Trim30a/Eif2ak2",10
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","10/516","13/1987",0.000169199016954437,0.00192226590481407,0.0014630610760014,"Tlr4/Lamp2/Myd88/Casp4/Mefv/Irgm2/Irgm1/Igtp/Trim30a/Eif2ak2",10
"GO:0051091","positive regulation of DNA-binding transcription factor activity","24/516","47/1987",0.00017144652349097,0.00193834443306053,0.00147529864874192,"Flot2/Tlr4/Tlr2/Il1rap/App/Anxa3/Flot1/Ltf/Tirap/Il18rap/Adam8/Myd88/Irak3/Itgb2l/Icam1/Nod1/Nfam1/Trim30d/Trim30a/Kit/Eif2ak2/Bmp2/Trim25/Fcgr2b",24
"GO:0022603","regulation of anatomical structure morphogenesis","58/516","149/1987",0.000210889767864348,0.00237276458626119,0.00180594136325229,"Lcn2/Ngp/Anxa1/Lrg1/Chi3l1/Rhou/C5ar1/Anxa3/Lgals3/Id1/Xbp1/Mmp9/Hck/Ccr5/Pgk1/Ceacam1/Gab1/Cxcl10/Emilin2/Cdc42ep2/Cyfip1/Reck/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Icam1/Fmnl2/Cd44/Irgm2/Tacstd2/Irgm1/Tnfrsf1a/Fgr/Met/Emilin1/Cybb/Stat2/Shtn1/Igtp/Thbs1/C3/Pak1/Zeb2/Vim/Kit/Nfe2l2/P2ry1/Fgd4/Draxin/Mov10/Csf1r/Bmp2/Stat1/Fasl/Dab2/Hc",58
"GO:0002526","acute inflammatory response","20/516","37/1987",0.000223502268118159,0.00250258068484228,0.00190474605015678,"Plscr1/Alox5ap/Hp/Adam8/Ffar2/Ccr5/Il1rn/Fcer1g/Saa3/Nupr1/Ctnnbip1/Fcgr1/Cxcr2/Fcgr3/Icam1/C3/Lbp/Serpinb9/Fcgr2b/Orm1",20
"GO:0045859","regulation of protein kinase activity","33/516","73/1987",0.000228610905804379,0.00254753492640382,0.00193896129627083,"Tlr4/Slc11a1/Chi3l1/App/C5ar1/Dusp16/Ltf/Mvp/Tirap/Gadd45g/Socs1/Adam8/Irak3/Il1rn/Ceacam1/Gab1/Ralb/Pik3r6/Irgm2/Irgm1/Fgr/Igtp/Thbs1/Ifng/Pak1/Zeb2/Kit/Fgd4/Cdkn1a/Csf1r/Dusp1/Bmp2/Dab2",33
"GO:0052547","regulation of peptidase activity","34/516","76/1987",0.000235380966632964,0.00261048700613416,0.00198687492636547,"Ngp/S100a9/Stfa3/S100a8/App/Stfa2l1/Plaur/Ltf/Xdh/Mmp9/Bak1/Reck/Cstb/Grn/Vsir/Mefv/Cd44/Naip2/Casp1/Wfdc18/Aph1b/Thbs1/Nod1/Slpi/Serpina3g/Serpinb9/Timp2/Hspa1b/Ctsl/Psmb9/Psme2/Stat1/Fasl/Timp1",34
"GO:0061024","membrane organization","35/516","79/1987",0.00024085666942732,0.0026585553701243,0.00202346037074386,"Anxa1/Plscr1/S100a9/Ier3/Rab20/Flot1/Anxa2/Atp11a/Snx18/Adam8/Itgam/Fcer1g/Bak1/Rab31/Dmkn/Lmnb1/Siglece/Fcgr1/Rtp4/Fcgr3/Aif1/Col5a1/Ppt1/Thbs1/C3/Mafb/Casp7/Lpcat2/Lbp/Myof/Msr1/Treml4/Fasl/Cln8/Fcgr2b",35
"GO:0001525","angiogenesis","43/516","103/1987",0.000246456923308316,0.00270753855842013,0.00206074209955911,"Ngp/Anxa1/Lrg1/Prok2/Chi3l1/C5ar1/Anxa3/Anxa2/Lgals3/Id1/Xbp1/Mmp9/Adam8/Klf5/Jun/Pgk1/Ceacam1/Gab1/Cxcl10/Emilin2/Reck/Cemip2/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Tnfrsf1a/Emilin1/Cybb/Thbs1/C3/Slc31a1/Tnfaip2/Gpr15/Adtrp/Nfe2l2/Mmp19/Rnf213/Ccn3/Stat1/Fasl/Hc",43
"GO:0002224","toll-like receptor signaling pathway","13/516","20/1987",0.000257563648338523,0.00280311092046926,0.00213348344221384,"Cd300lf/Tlr4/Tlr2/App/Tirap/Myd88/Irak3/Tlr13/Smpdl3b/Irf1/Irf7/Trim30a/Ly96",13
"GO:0048708","astrocyte differentiation","13/516","20/1987",0.000257563648338523,0.00280311092046926,0.00213348344221384,"S100a9/Tlr4/S100a8/App/C5ar1/Grn/Id2/Ifng/Zeb2/Vim/Atf5/Csf1r/Bmp2",13
"GO:0050792","regulation of viral process","21/516","40/1987",0.000267500857873877,0.00289771859529423,0.00220549054912906,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ltf/Oas2/N4bp1/Ifih1/Ifitm3/Gbp7/Oasl2/Gbp3/Oasl1/Slpi/Trim30d/Trim30a/Eif2ak2/Oas3/Stat1/Trim25/Bst2",21
"GO:0031399","regulation of protein modification process","73/516","199/1987",0.00028417676883445,0.00306410969729368,0.00233213293721839,"Fpr2/Samsn1/Tlr4/Slc11a1/Vcan/Chi3l1/App/C5ar1/Socs3/Dusp16/Clec4n/Flot1/Plaur/Ltf/Anxa2/Pirb/G6pdx/Xdh/Mvp/Xbp1/Tirap/Gadd45g/Mmp9/N4bp1/Socs1/Adam8/Jun/Irak3/Il1rn/Txn1/Bak1/Ceacam1/Gab1/Nupr1/Ralb/Peli2/Slfn1/Tspo/Pik3r6/Itgb2l/Bst1/Ywhab/Camp/Icam1/Parp9/Cd44/Irgm2/Irgm1/Tnfrsf1a/Aif1/Fgr/Met/Stat2/Igtp/Thbs1/Ifng/C3/Pak1/Zeb2/Parp14/Irf1/Dbi/Adtrp/Dtx3l/Kit/Pid1/P2ry1/Fgd4/Cdkn1a/Csf1r/Dusp1/Bmp2/Dab2",73
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","19/516","35/1987",0.000299181601455854,0.00321103202668518,0.00244395739438107,"Flot2/Tlr4/Tlr2/Il1rap/App/Flot1/Ltf/Tirap/Il18rap/Adam8/Myd88/Irak3/Itgb2l/Icam1/Nod1/Trim30d/Trim30a/Eif2ak2/Trim25",19
"GO:0019079","viral genome replication","17/516","30/1987",0.000317018033223494,0.00335606817898872,0.00255434625812614,"Ifitm6/Plscr1/Ifitm1/Ifitm2/Ltf/Oas2/N4bp1/Ifih1/Ifitm3/Gbp7/Oasl2/Gbp3/Oasl1/Slpi/Eif2ak2/Oas3/Bst2",17
"GO:0032642","regulation of chemokine production","17/516","30/1987",0.000317018033223494,0.00335606817898872,0.00255434625812614,"Tlr4/Tlr2/App/Chil3/Tirap/Myd88/Ffar2/Mefv/Arg2/Aif1/Ifng/Lgals9/Lbp/Eif2ak2/Csf1r/Oas3/Hc",17
"GO:0034976","response to endoplasmic reticulum stress","17/516","30/1987",0.000317018033223494,0.00335606817898872,0.00255434625812614,"Cebpb/App/Flot1/Xbp1/Jun/Bak1/Nupr1/Igtp/Thbs1/Nod1/Ifng/Sdf2l1/Pdia3/Nfe2l2/Eif2ak2/Trim25/Fcgr2b",17
"GO:0045597","positive regulation of cell differentiation","62/516","164/1987",0.000332254072775106,0.00350144676693765,0.00266499575400466,"Anxa1/Lrg1/Ifitm1/Cebpb/Tlr2/Vcan/App/Il15ra/Socs3/Tgm2/Ltf/Ccr1/Atp11a/Xbp1/Man2a1/Socs1/Adam8/Klf5/Jun/Fam20c/Glipr2/Spi1/Itgam/Ccr5/Mmp14/Ceacam1/Fndc3b/Cyfip1/Tspo/Hlx/Ctnnbip1/Hopx/Pik3r6/Noct/Vsir/Id2/Tacstd2/Cmklr1/Met/Tcf7l2/Shtn1/Ifi204/Znhit1/Ifng/Lgals9/Zfhx3/Pak1/Zeb2/Irf1/Lin28a/Pnp/Prom1/Vim/Kit/Msr1/Cxcl9/Timp2/Metrnl/Csf1r/Bmp2/Stat1/Dab2",62
"GO:0019637","organophosphate metabolic process","49/516","123/1987",0.000355203230410186,0.00372643389020416,0.00283623632058204,"Plscr1/Upp1/Prdx5/Pld1/Socs3/Gk/G6pdx/Xdh/Pygl/Socs1/Pgk1/Sgms2/Pla2g7/Ampd3/Gpat3/Adss1/Nampt/Ncf1/Tspo/Atp6v1a/Dgat2/Cmpk2/Pgam1/Noct/Fabp5/Naaa/Samhd1/Agpat2/Smpdl3b/Pgd/Oasl2/Tkt/Cds2/Mocos/Ifng/Scarb1/Papss2/Nadk/Lpcat2/Dbi/Pnp/Atp7a/Pid1/Pgap2/P2ry1/Fmo5/Cln8/Rrm2/Gucy1a1",49
"GO:0001959","regulation of cytokine-mediated signaling pathway","20/516","38/1987",0.000359369266959971,0.00372841673598175,0.0028377454897712,"Mmp8/Il1r2/Cd300lf/Casp4/Zbp1/Irak3/Il1rn/Rbm47/Parp9/Samhd1/Irgm2/Irgm1/Tnfrsf1a/Naip2/Casp1/Stat2/Igtp/Parp14/Irf7/Oas3",20
"GO:0010001","glial cell differentiation","20/516","38/1987",0.000359369266959971,0.00372841673598175,0.0028377454897712,"S100a9/Tlr4/Tlr2/Vcan/S100a8/App/C5ar1/Myd88/Itgam/B4galt6/Grn/Id2/Tcf7l2/Ifng/Zeb2/Lin28a/Vim/Atf5/Csf1r/Bmp2",20
"GO:0010628","positive regulation of gene expression","87/516","247/1987",0.000360194832802016,0.00372841673598175,0.0028377454897712,"Lcn2/Mmp8/Anxa1/Clec5a/Plscr1/Cebpb/Tlr4/Nfil3/Cd14/Mapk13/Slc11a1/Tlr2/Chi3l1/Il1rap/App/Clec4e/Pld1/C5ar1/Chil3/Clec4n/Flot1/Id1/Xbp1/Tirap/Oas2/Adam8/Cd274/Bcl3/Spi1/Myd88/Casp4/Ffar2/Ccr5/Irak3/Mmp14/Fcer1g/Ifih1/Spon1/Rps6ka2/Noct/Rbm47/Fcgr3/Camp/Dhx58/Cyba/Vsir/Mefv/Cd44/Id2/Agpat2/Il36g/Mitf/Rab27a/Lims1/Tnfrsf1a/Aif1/Fgr/Met/Casp1/Emilin1/Cybb/Thbs1/Nod1/Znhit1/Ifng/Lgals9/C3/Irf1/Lin28a/Nfam1/Pnp/Tmem106a/Irf7/Adtrp/Vim/Lbp/Kit/Nfe2l2/Pid1/Eif2ak2/Xcl1/Ly96/Csf1r/Oas3/Bmp2/Stat1/Hc",87
"GO:0045123","cellular extravasation","11/516","16/1987",0.000386744107186762,0.0039679604653655,0.00302006527476238,"Cd177/Trem1/Adam8/Itgam/Trem3/Itgb2l/Icam1/St3gal4/Prtn3/Selp/Lyve1",11
"GO:0048246","macrophage chemotaxis","11/516","16/1987",0.000386744107186762,0.0039679604653655,0.00302006527476238,"Trem1/C5ar1/Lgals3/Mmp9/Gpr35/Cmklr1/Thbs1/Mtus1/Slamf8/Csf1r/Hc",11
"GO:0045860","positive regulation of protein kinase activity","24/516","49/1987",0.000388757150894921,0.00397112019488716,0.00302247018516643,"Tlr4/Slc11a1/Chi3l1/App/Ltf/Tirap/Socs1/Adam8/Il1rn/Ceacam1/Gab1/Ralb/Pik3r6/Irgm2/Irgm1/Igtp/Thbs1/Ifng/Pak1/Zeb2/Kit/Fgd4/Cdkn1a/Csf1r",24
"GO:0043299","leukocyte degranulation","14/516","23/1987",0.00040061299299666,0.00407435659689617,0.00310104472629913,"Cd177/Anxa3/Pram1/Spi1/Itgam/Fcer1g/Fcgr4/Milr1/Itgb2l/Rab27a/Fgr/Lgals9/Kit/Myo1f",14
"GO:0002573","myeloid leukocyte differentiation","31/516","69/1987",0.000406294456716339,0.00411417299866241,0.00313134949707238,"Cd300lf/Cebpb/Tlr4/Tlr2/App/Ltbr/Pirb/Ccr1/Snx10/Socs1/Adam8/Jun/Fam20c/Spi1/Myd88/Itgam/Fcer1g/Ceacam1/Fosl2/Ctnnbip1/Id2/Prtn3/Pilrb1/Mitf/Batf2/Ifng/Mafb/Sbno2/Kit/Csf1r/Bmp2",31
"GO:0006915","apoptotic process","109/516","323/1987",0.00040935945461236,0.00412726480429518,0.00314131383717118,"Lcn2/Anxa1/Clec5a/Plscr1/Prok2/S100a9/Ier3/Cebpb/Tlr4/Prdx5/Chi3l1/Trem1/S100a8/App/C5ar1/Tgm2/Plaur/Ltbr/G6pdx/Lgals3/Id1/Xbp1/Gadd45g/Pglyrp1/Mmp9/Hck/Socs1/Adam8/Cd274/Jun/Bcl3/Spi1/Myd88/Casp4/Zbp1/Itgam/Ccr5/Irak3/Adamtsl4/Il1rn/Fcer1g/Dram1/Bak1/Aifm2/G0s2/Cxcl10/Nupr1/Ralb/Emilin2/1600014C10Rik/Xaf1/Tspo/Fosl2/Plac8/Bmx/Grn/Rps6ka2/Cxcr2/Icam1/Cd44/Mitf/Cers6/Lims1/Arg2/Tnfrsf1a/Aif1/Asns/Naip2/Casp1/Ppt1/Tcf7l2/Ifi204/Thbs1/Nod1/Ifng/Ifit2/Pak1/Zeb2/Ifit3/Gzmb/Ctsc/Sdf2l1/Irf1/Casp7/Pnp/Atp7a/Pdia3/Serpina3g/Atf5/Nfe2l2/Eif2ak2/Tifab/Serpinb9/Gsdme/Hspa1b/Ctsl/Draxin/Spp1/Cdkn1a/Csf1r/Lifr/Dusp1/Bmp2/Fasl/Mt1/Timp1/Cln8/Dab2/Fcgr2b",109
"GO:0030100","regulation of endocytosis","32/516","72/1987",0.000416795734429101,0.00415560418002851,0.00316288329717657,"Fpr2/Cd177/Plscr1/Cd300lf/Cd14/Slc11a1/Tlr2/App/Il15ra/Flot1/Tgm2/Anxa2/Lgals3/Hck/Abca13/Fcer1g/Rab31/Siglece/Fcgr1/Fcgr3/Cyba/Prtn3/Rab27a/Fgr/Ppt1/Ifng/Scarb1/C3/Cfp/Lbp/Dab2/Fcgr2b",32
"GO:0045766","positive regulation of angiogenesis","21/516","41/1987",0.000417523133588094,0.00415560418002851,0.00316288329717657,"Lrg1/Chi3l1/C5ar1/Anxa3/Lgals3/Xbp1/Mmp9/Gab1/Emilin2/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Tnfrsf1a/Emilin1/Cybb/Thbs1/C3/Nfe2l2/Hc",21
"GO:1904018","positive regulation of vasculature development","21/516","41/1987",0.000417523133588094,0.00415560418002851,0.00316288329717657,"Lrg1/Chi3l1/C5ar1/Anxa3/Lgals3/Xbp1/Mmp9/Gab1/Emilin2/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Tnfrsf1a/Emilin1/Cybb/Thbs1/C3/Nfe2l2/Hc",21
"GO:0002690","positive regulation of leukocyte chemotaxis","16/516","28/1987",0.000420453434111341,0.00416696190657581,0.00317152780758566,"Fpr2/Trem1/App/C5ar1/Ccr1/Tirap/Spi1/Pla2g7/Cxcl10/Cxcr2/Cmklr1/Aif1/Thbs1/Lbp/Xcl1/Csf1r",16
"GO:0051090","regulation of DNA-binding transcription factor activity","36/516","84/1987",0.000436624120251093,0.00430888803417286,0.00327954959189492,"Flot2/Tlr4/Tlr2/Il1rap/App/Anxa3/Adgrg3/Flot1/Ltf/Id1/Tirap/Il18rap/Hck/Acod1/Adam8/Bcl3/Spi1/Myd88/Irak3/Nupr1/Ctnnbip1/Itgb2l/Icam1/Anxa4/Id2/Cmklr1/Tcf7l2/Nod1/Nfam1/Trim30d/Trim30a/Kit/Eif2ak2/Bmp2/Trim25/Fcgr2b",36
"GO:0010935","regulation of macrophage cytokine production","10/516","14/1987",0.000455311329036629,0.0044555465770013,0.00339117327774296,"Tlr4/Tlr2/Tirap/Myd88/Casp4/Irak3/Casp1/Nod1/Ifng/Nlrx1",10
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","10/516","14/1987",0.000455311329036629,0.0044555465770013,0.00339117327774296,"Tlr4/Tlr2/Tirap/Myd88/Casp4/Fcer1g/Casp1/Nod1/Ifng/Kit",10
"GO:0043067","regulation of programmed cell death","100/516","293/1987",0.000472055707319363,0.00460007423576065,0.00350117512057171,"Lcn2/Anxa1/Clec5a/Plscr1/Prok2/S100a9/Ier3/Cebpb/Tlr4/Prdx5/Trem1/S100a8/App/C5ar1/Tgm2/Plaur/Ltbr/G6pdx/Lgals3/Id1/Xbp1/Gadd45g/Mmp9/Hck/Socs1/Adam8/Cd274/Jun/Bcl3/Casp4/Zbp1/Acer3/Ccr5/Irak3/Adamtsl4/Il1rn/Fcer1g/Bak1/Aifm2/G0s2/Cxcl10/Nupr1/Emilin2/Tspo/Plac8/Grn/Rps6ka2/Cxcr2/Icam1/Asah1/Gbp2/Cd44/Gbp2b/Mitf/Cers6/Lims1/Arg2/Tnfrsf1a/Aif1/Asns/Met/Naip2/Casp1/Ppt1/Tcf7l2/Thbs1/Nod1/Ifng/Gbp3/Ifit2/Zeb2/Ifit3/Ctsc/Sdf2l1/Irf1/Pnp/Atp7a/Pdia3/Atf5/Kit/Nfe2l2/Eif2ak2/Tifab/Serpinb9/Gsdme/Hspa1b/Ctsl/Draxin/Spp1/Cdkn1a/Csf1r/Lifr/Dusp1/Bmp2/Fasl/Mt1/Timp1/Cln8/Dab2/Fcgr2b",100
"GO:0019882","antigen processing and presentation","19/516","36/1987",0.000482838374450621,0.00466610196720123,0.0035514296683767,"Slc11a1/Fcer1g/Fcgr4/Fcgr1/Fcgr3/Icam1/Rab27a/Rab32/Thbs1/Nod1/Ifng/Pdia3/Cd68/Treml4/Ctsl/Psmb9/Psme2/Fcgr2b/Fgl2",19
"GO:0071902","positive regulation of protein serine/threonine kinase activity","19/516","36/1987",0.000482838374450621,0.00466610196720123,0.0035514296683767,"Tlr4/App/Ltf/Tirap/Adam8/Il1rn/Ceacam1/Gab1/Ralb/Pik3r6/Irgm2/Irgm1/Igtp/Thbs1/Ifng/Pak1/Zeb2/Kit/Fgd4",19
"GO:0006810","transport","158/516","498/1987",0.000509587100016182,0.00490424940470119,0.00373268671782188,"Lipg/Lcn2/Fpr2/Anxa1/Cd177/Plscr1/Gpr27/S100a9/Scamp1/Ier3/Flot2/Rab20/Cd300lf/Cebpb/Tlr4/Slc15a3/Plin2/Cd14/Slc11a1/Tlr2/Rhou/S100a8/App/Pld1/Il15ra/Anxa3/Dusp16/Slc31a2/Flot1/Pram1/Tgm2/Ltf/Anxa2/G6pdx/Slc25a24/Ccr1/Lgals3/Atp11a/Xdh/Xbp1/Snx18/Mmp9/Hck/Cd302/Oas2/Snx10/Lamp2/Bcl3/Spi1/Myd88/Ffar2/Itgam/Ccr5/Cep19/Anxa11/Abca13/Il1rn/Txn1/Fcer1g/Fcgr4/Bak1/Ceacam1/Milr1/Slc16a3/Ehd1/Cxcl10/Slc2a1/Ralb/Rab31/Cyfip1/Tspo/Fosl2/Ncf4/Atp6v1a/Ifitm3/Lmnb1/Siglece/Fcgr1/Itgb2l/Ywhab/Grn/Cxcr2/Fabp5/Rtp4/Fcgr3/Gpr35/Icam1/Rab3d/Cyba/Slco4c1/Gbp2/Cd44/Scarb2/Prtn3/Slc7a7/Kcnk6/Irgm2/Rab27a/Rhov/Irgm1/Arg2/Tnfrsf1a/Aif1/Fgr/Met/Slc37a3/Tcn2/Agap1/Ppt1/Tcf7l2/Mgst1/Rab32/Cybb/Igtp/Thbs1/Ctbp2/Ifng/Scarb1/Lgals9/C3/Slc31a1/Rp2/Pak1/Tnfaip2/Usp2/Cfp/Nadk/Dbi/Atp7a/Slc2a6/Adtrp/Dtx3l/Lbp/Kit/Nfe2l2/Msr1/Pid1/Xcl1/Cxcl9/Tifab/Clic5/P2ry1/Myo1f/Treml4/Spp1/Cdkn1a/Mcub/Steap4/Ccn3/Rab27b/Calhm6/Bmp2/Fasl/Cln8/Lyve1/Soat1/Dab2/Fcgr2b",158
"GO:0009620","response to fungus","13/516","21/1987",0.000517610041792693,0.0049609620877991,0.00377585146362961,"Tlr2/App/Clec4e/Clec4n/Ltf/Spi1/Myd88/Zbp1/Clec4a2/Bak1/Ncf1/Camp/Clec4a3",13
"GO:0071900","regulation of protein serine/threonine kinase activity","25/516","53/1987",0.000609367149129292,0.00581645938656607,0.00442698135950702,"Tlr4/App/Dusp16/Ltf/Tirap/Adam8/Irak3/Il1rn/Ceacam1/Gab1/Ralb/Pik3r6/Irgm2/Irgm1/Igtp/Thbs1/Ifng/Pak1/Zeb2/Kit/Fgd4/Cdkn1a/Dusp1/Bmp2/Dab2",25
"GO:0033674","positive regulation of kinase activity","26/516","56/1987",0.000644743884129392,0.00612901431076471,0.00466487089526915,"Tlr4/Slc11a1/Chi3l1/App/Ltf/Tirap/Socs1/Adam8/Il1rn/Ceacam1/Gab1/Ralb/Pik3r6/Irgm2/Irgm1/Fgr/Met/Igtp/Thbs1/Ifng/Pak1/Zeb2/Kit/Fgd4/Cdkn1a/Csf1r",26
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","12/516","19/1987",0.000663524962564198,0.00616480454289882,0.00469211129702905,"Mmp8/Cd300lf/Casp4/Zbp1/Rbm47/Parp9/Irgm2/Irgm1/Casp1/Igtp/Parp14/Irf7",12
"GO:0002437","inflammatory response to antigenic stimulus","12/516","19/1987",0.000663524962564198,0.00616480454289882,0.00469211129702905,"Il1rn/Fcer1g/Fosl2/Fcgr1/Cxcr2/Fcgr3/Icam1/Il36g/C3/Cd68/Serpinb9/Fcgr2b",12
"GO:0031663","lipopolysaccharide-mediated signaling pathway","12/516","19/1987",0.000663524962564198,0.00616480454289882,0.00469211129702905,"Tlr4/Cd14/Ltf/Acod1/Spi1/Myd88/Trim30d/Trim30a/Lbp/Tifab/Ly96/Stat1",12
"GO:0032481","positive regulation of type I interferon production","12/516","19/1987",0.000663524962564198,0.00616480454289882,0.00469211129702905,"Tlr4/Cd14/Tlr2/Flot1/Oas2/Myd88/Ifih1/Dhx58/Irf1/Irf7/Oas3/Stat1",12
"GO:0061082","myeloid leukocyte cytokine production","12/516","19/1987",0.000663524962564198,0.00616480454289882,0.00469211129702905,"Tlr4/Tlr2/Tirap/Myd88/Casp4/Irak3/Fcer1g/Casp1/Nod1/Ifng/Nlrx1/Kit",12
"GO:0060627","regulation of vesicle-mediated transport","43/516","107/1987",0.00066439069998609,0.00616480454289882,0.00469211129702905,"Fpr2/Anxa1/Cd177/Plscr1/Cd300lf/Cd14/Slc11a1/Tlr2/App/Pld1/Il15ra/Flot1/Pram1/Tgm2/Anxa2/Lgals3/Hck/Spi1/Itgam/Abca13/Fcer1g/Ehd1/Rab31/Siglece/Fcgr1/Itgb2l/Fcgr3/Rab3d/Cyba/Prtn3/Rab27a/Fgr/Ppt1/Ifng/Scarb1/Lgals9/C3/Cfp/Lbp/P2ry1/Rab27b/Dab2/Fcgr2b",43
"GO:0001944","vasculature development","53/516","139/1987",0.000729062830206321,0.0067366601326209,0.00512735787364516,"Ngp/Anxa1/Lrg1/Prok2/Chi3l1/C5ar1/Anxa3/Socs3/Anxa2/Lgals3/Id1/Xdh/Xbp1/Mmp9/Adam8/Klf5/Jun/Spi1/Pgk1/Bak1/Ceacam1/Gab1/Cxcl10/Emilin2/Reck/Cemip2/Pik3r6/Itgb2l/Grn/Cxcr2/Camp/Tnfrsf1a/Col5a1/Tcf7l2/Emilin1/Cybb/Thbs1/Ifng/C3/Slc31a1/Tnfaip2/Gpr15/Atp7a/Adtrp/Kit/Nfe2l2/Mmp19/Rnf213/Ccn3/Bmp2/Stat1/Fasl/Hc",53
